 1012218     250.0
 1012219       NaN
 1012220     400.0
 1012221       NaN
 1012222     300.0
 1012223     400.0
 1012224     250.0
 1012225     300.0
 1012226     450.0
 1012227       NaN
 1012228     400.0
 1012229     400.0
 1012230       NaN
 1012231     300.0
 1012232     250.0
 1012233     250.0
 1012234     300.0
 1012235     450.0
 1012236     300.0
 1012237     250.0
 1012238     400.0
 1012239     500.0
 1012240     500.0
 1012241     250.0
 1012242     400.0
 1012243     300.0
 1012244       NaN
 1012245     350.0
 1012246     450.0
 1012247     300.0
 1012248     300.0
 1012249     400.0
 1012250     350.0
 1012251     250.0
 1012252     300.0
 1012253     350.0
 1012254     500.0
 1012255       NaN
 1012256     450.0
 1012257     300.0
 1012258     400.0
 1012259     350.0
 1012260     350.0
 1012261     350.0
 1012262     500.0
 1012263     500.0
 1012264     500.0
 1012265     250.0
 1012266     300.0
 1012267       NaN
 1012268     350.0
 1012269     350.0
 1012270     300.0
 1012271       NaN
 1012272     300.0
 1012273       NaN
 1012274     400.0
 1012275     300.0
 1012276     400.0
 1012277     300.0
 1012278       NaN
 1012279     250.0
 1012280     300.0
 1012281     350.0
 1012282     500.0
 1012283     350.0
 1012284     300.0
 1012285     400.0
 1012286     300.0
 1012287     350.0
 1012288     300.0
 1012289       NaN
 1012290       NaN
 1012291     250.0
 1012292     250.0
 1012293     350.0
 1012294     250.0
 1012295     500.0
 1012296     250.0
 1012297     250.0
 1012298     350.0
 1012299     400.0
 1012300     250.0
 1012301     450.0
 1012302     250.0
 1012303     500.0
 1012304       NaN
 1012305     300.0
 1012306       NaN
 1012307     500.0
 1012308       NaN
 1012309     350.0
 1012310     300.0
 1012311     400.0
 1012312     350.0
 1012313     250.0
 1012314       NaN
 1012315     350.0
 1012316       NaN
 1012317     300.0
 1012318     350.0
 1012319     500.0
 1012320     400.0
 1012321     250.0
 1012322       NaN
 1012323     250.0
 1012324     400.0
 1012325     350.0
 1012326     400.0
 1012327       NaN
 1012328     300.0
 1012329     500.0
 1012330     250.0
 1012331     300.0
 1012332     350.0
 1012333     450.0
 1012334       NaN
 1012335     500.0
 1012336     500.0
 1012337     500.0
 1012338     400.0
 1012339     350.0
 1012340     300.0
 1012341     250.0
 1012342       NaN
 1012343       NaN
 1012344     300.0
 1012345     300.0
 1012346     350.0
 1012347     400.0
 1012348     400.0
 1012349       NaN
 1012350     350.0
 1012351     500.0
 1012352     350.0
 1012353     300.0
 1012354     400.0
 1012355     250.0
 1012356       NaN
 1012357     400.0
 1012358     400.0
 1012359       NaN
 1012360     250.0
 1012361     400.0
 1012362       NaN
 1012363     500.0
 1012364       NaN
 1012365     400.0
 1012366     450.0
 1012367     350.0
 1012368     400.0
 1012369     300.0
 1012370       NaN
 1012371     300.0
 1012372     350.0
 1012373     400.0
 1012374     350.0
 1012375     300.0
 1012376     300.0
 1012377     250.0
 1012378     250.0
 1012379     250.0
 1012380     400.0
 1012381     250.0
 1012382     300.0
 1012383     500.0
 1012384     500.0
 1012385     250.0
 1012386     450.0
 1012387     500.0
 1012388     350.0
 1012389       NaN
 1012390       NaN
 1012391     350.0
 1012392     250.0
 1012393     350.0
 1012394       NaN
 1012395     350.0
 1012396     250.0
 1012397     300.0
 1012398     250.0
 1012399     250.0
 1012400     250.0
 1012401     250.0
 1012402     300.0
 1012403     450.0
 1012404     300.0
 1012405     500.0
 1012406       NaN
 1012407     250.0
 1012408       NaN
 1012409     250.0
 1012410     250.0
 1012411     500.0
 1012412     250.0
 1012413     350.0
 1012414     250.0
 1012415     300.0
 1012416     350.0
 1012417     250.0
 1012418     300.0
 1012419       NaN
 1012420     250.0
 1012421     250.0
 1012422       NaN
 1012423     500.0
 1012424     400.0
 1012425     350.0
 1012426     400.0
 1012427     450.0
 1012428     350.0
 1012429     350.0
 1012430     350.0
 1012431     250.0
 1012432       NaN
 1012433     300.0
 1012434     400.0
 1012435     250.0
 1012436     500.0
 1012437     250.0
 1012438     300.0
 1012439     300.0
 1012440       NaN
 1012441     250.0
 1012442     350.0
 1012443     250.0
 1012444     300.0
 1012445     250.0
 1012446     400.0
 1012447     300.0
 1012448     450.0
 1012449       NaN
 1012450     300.0
 1012451     300.0
 1012452     300.0
 1012453     350.0
 1012454     350.0
 1012455     250.0
 1012456     350.0
 1012457       NaN
 1012458       NaN
 1012459     250.0
 1012460       NaN
 1012461       NaN
 1012462     250.0
 1012463       NaN
 1012464       NaN
 1012465     250.0
 1012466     300.0
 1012467     300.0
 1012468     250.0
 1012469     300.0
 1012470     400.0
 1012471     500.0
 1012472     350.0
 1012473       NaN
 1012474       NaN
 1012475     250.0
 1012476     350.0
 1012477     250.0
 1012478     350.0
 1012479     250.0
 1012480     250.0
 1012481     400.0
 1012482     400.0
 1012483       NaN
 1012484     350.0
 1012485       NaN
 1012486     300.0
 1012487     250.0
 1012488     250.0
 1012489     400.0
 1012490     250.0
 1012491       NaN
 1012492       NaN
 1012493     300.0
 1012494       NaN
 1012495     300.0
 1012496     400.0
 1012497     250.0
 1012498       NaN
 1012499     500.0
 1012500     250.0
 1012501     450.0
 1012502     400.0
 1012503     250.0
 1012504     300.0
 1012505     400.0
 1012506     500.0
 1012507       NaN
 1012508     250.0
 1012509     250.0
 1012510     350.0
 1012511     250.0
 1012512     300.0
 1012513     250.0
 1012514     500.0
 1012515     300.0
 1012516     350.0
 1012517     350.0
