      212.818    -0.959740    0.0870540
      212.685    -0.864120     0.140090
      212.612    -0.832380    0.0255620
      212.636    -0.841852    0.0253970
      212.901    -0.956732     0.172551
      212.793    -0.849283     0.127413
      212.975    -0.800056    0.0977510
      212.999    -0.813107     0.126981
      212.543     -1.08280     0.115527
      212.715     -1.09181     0.127444
      212.641    -0.988351    0.0540520
      212.848    -0.842728    0.0829890
      212.864    -0.988443     0.161481
      212.939    -0.904269    0.0543690
      212.700     -1.14442    0.0543120
      212.551    -0.873593    0.0253270
      212.592     -1.11501    0.0541390
      212.939    -0.230567    0.0478120
      212.958    -0.480356    0.0976620
      213.021    -0.588006     0.139546
      213.053    -0.612699    0.0249150
      213.006    -0.291040     0.138216
      212.954    -0.706883     0.117327
      212.982    -0.720349     0.116410
      213.139    -0.280079     0.138404
      213.192    -0.131535     0.272837
      213.107    -0.250555     0.138928
      213.068    -0.633116    0.0250670
      212.948    -0.273369     0.146529
      213.096    -0.163109     0.128494
      213.079    -0.122678    0.0174030
      212.509     -1.23218     0.117457
      212.393     -1.18697     0.182503
      212.508     -1.10775    0.0542450
      212.435    -0.886012     0.115283
      212.485     -1.24003    0.0246340
      212.359     -1.01268    0.0833860
      212.336     -1.19194    0.0831150
      212.359    -0.869733    0.0713290
      212.542    -0.751768     0.107042
      212.338    -0.808771     0.172893
      212.340     -1.08686     0.520012
      212.356    -0.847639     0.278624
      212.414    -0.885347     0.114619
      212.503     -1.06284    0.0493950
      212.348    -0.787988    0.0700550
      212.395    -0.819959    0.0827870
      212.902    -0.694832     0.116698
      212.737    -0.327461     0.146962
      212.933    -0.684131     0.136705
      212.771    -0.319566     0.138556
      212.879    -0.181460     0.168448
      212.770    -0.709364     0.139886
      212.879    -0.598911     0.117507
      212.780    -0.342183    0.0546380
      212.835    -0.497422    0.0251240
      212.848    -0.300517    0.0259830
      212.852    -0.273020    0.0823990
      212.874    -0.524969     0.359675
      212.817    -0.176308     0.106816
      212.789    -0.242014     0.180906
      212.774    -0.113165     0.117522
      212.703    -0.311225     0.137653
      212.230     -1.25515     0.194893
      212.218    -0.909587    0.0829290
      212.180     -1.16165   0.00500600
      212.002    -0.821824    0.0546560
      212.206    -0.898881    0.0831500
      212.056    -0.810349     0.174145
      212.155    -0.920713    0.0830100
      212.122    -0.841460    0.0557130
      212.091     -1.07534    0.0876980
      212.027    -0.821231    0.0518810
      212.212    -0.876671     0.111159
      212.282    -0.872329     0.115298
      212.098    -0.828539     0.174890
      212.121     -1.25328     0.465532
      212.095    -0.746210    0.0792010
      212.528    -0.366277     0.103441
      212.375    -0.543720    0.0830370
      212.610    -0.588559    0.0537370
      212.471    -0.383959    0.0544690
      212.514    -0.355839    0.0829550
      212.559    -0.578541    0.0258110
      212.497    -0.377378    0.0818790
      212.540    -0.283327    0.0533360
      212.473   -0.0870500    0.0829040
      212.417    -0.519002    0.0833550
      212.533    -0.396776    0.0967360
      212.434    -0.448393    0.0543660
      212.391    -0.290831    0.0703260
      211.952    -0.931323    0.0525600
      211.842     -1.09639    0.0550140
      211.912    -0.955326    0.0537940
      211.895    -0.970769    0.0539830
      211.952     -1.22192     0.404386
      211.943     -1.01445    0.0790880
      212.081     -1.19514     0.140939
      211.945     -1.04997    0.0259810
      211.815    -0.925660    0.0514740
      211.905    -0.764777     0.104623
      211.976    -0.856248    0.0551640
      211.969    -0.915195    0.0546810
      211.913    -0.914565     0.159987
      211.907    -0.806744    0.0530780
      211.961    -0.950377    0.0518580
      211.929    -0.950167     0.159789
      212.173    -0.169619    0.0530050
      212.358    -0.335194    0.0710090
      212.165    -0.434149     0.113154
      212.349    -0.577272     0.143306
      212.273    -0.424973     0.147172
      212.164    -0.366181    0.0766490
      212.164    -0.308371     0.465130
      212.232    -0.669798     0.145264
      212.312    -0.435727     0.238970
      212.183    -0.573859    0.0541450
      212.158    -0.225156    0.0520630
      212.262    -0.299156     0.238612
      212.119    -0.230987     0.172030
      212.137    -0.233548    0.0956560
      212.374    -0.157574    0.0934070
      212.351    -0.199808    0.0926890
      212.309    -0.560877    0.0542680
      212.298    -0.412250    0.0831650
      212.080    -0.648284    0.0524970
      212.088    -0.591286    0.0523100
      212.086    -0.675461    0.0524970
      212.079    -0.321016     0.112965
      212.067    -0.727910    0.0521580
      212.132    -0.127046    0.0250710
      211.991    -0.301246     0.142391
      212.024    -0.194160    0.0535050
      212.007    -0.225614    0.0532460
      212.056    -0.289674    0.0831210
      212.104    -0.589145    0.0526460
      212.043    -0.259411     0.425158
      211.870    -0.740913     0.108679
      211.878    -0.340416     0.166107
      211.689    -0.596413    0.0527380
      211.921    -0.716353    0.0249610
      211.733    -0.374335     0.105225
      211.797    -0.377461    0.0797240
      211.808    -0.271229     0.162243
      211.771    -0.241161     0.211081
      211.775    -0.256727     0.212228
      211.972    -0.324370    0.0530600
      211.829    -0.157252    0.0829040
      211.839    -0.174088     0.261171
      211.676     -1.24470     0.175373
      211.810     -1.19536    0.0544480
      211.643     -1.18708    0.0257960
      211.679     -1.13421     0.142159
      211.645     -1.21983    0.0589370
      211.635     -1.05912     0.146422
      211.802     -1.01298    0.0508760
      211.640    -0.762617     0.109723
      211.583    -0.789248    0.0823670
      211.796    -0.878612    0.0530620
      211.803    -0.974829    0.0534430
      211.693    -0.788098     0.109668
      211.750    -0.850523    0.0295640
      211.574     -1.01658    0.0548090
      211.595    -0.223667     0.105288
      211.666    -0.357280     0.112902
      211.389    -0.615139    0.0702250
      211.663    -0.118927     0.113169
      211.636    -0.361005     0.112758
