        1      13.62        1.5       1.38       2.33        1.5      7.558  
        1      13.62        1.5       1.38       2.33        1.5      7.558  
        1      13.62        1.5       1.38       2.33        1.5      7.558  
        1      13.62        1.5       1.38       2.33        1.5      7.556  
        1         14        5.5       1.38       1.75          1      7.821  
        1         14       4.75       1.38       1.75          1      8.014  
        1         14       4.75       1.38       1.75          1      8.014  
        1      13.62        1.5       1.38       2.33        1.5      7.558  
        1       13.5        2.4       1.59          1          1      17.86  
        1      13.75       2.44       1.45          2        .67        9.1  
        1         14       2.45       1.64          1          1      2.419  
        1         14       2.45       1.64          1          1      2.419  
        1       13.5        2.4       1.59          1          1      17.86  
        1         14        .35       1.64       1.25        .67       5.62  
        1       13.9       3.04        1.5       2.03          1     12.404  
        1      13.75       2.33       1.45        2.5          1      7.558  
        1      13.75       2.33       1.45        2.5          1      7.558  
        1      13.75       2.33       1.45        2.5          1      7.558  
        1      13.75       2.33       1.45        2.5          1      7.558  
        1      13.75       2.33       1.45        2.5          1      7.558  
        1      13.75       2.33       1.45        2.5          1      7.558  
        0       13.5        2.4       1.59          1          1      17.86  
        0      13.88        .35       2.04        .83          1       4.26  
        0      13.88        .35       2.04        .83          1       4.26  
        0      13.88        .35       2.04        .83          1       4.26  
        0       13.5        2.4       1.59          1          1      17.86  
        0       13.5       3.86        1.6        .74        .42      1.977  
        0      12.38       2.73        1.4       1.66        .85       1.11  
        0      12.13       3.36        1.6       1.66        .85       .118  
        0      12.25       3.36        1.6       1.66        .85       .885  
        0      12.38       3.36        1.6       1.66        .85       .358  
        0      12.38       3.36        1.6       1.66        .85       .457  
        0      12.25       3.36        1.6       1.66        .85       .573  
        0       12.4       3.36        1.6       1.66        .85       .352  
        0       12.5        2.1       1.77          0          1        .61  
        0         13       3.61       1.69       1.81          1       .733  
        0      13.25       3.61       1.69       4.34          1     13.572  
        0      12.25        2.6       1.59       2.55        .93       .481  
        0         13        2.4       1.59          2          1        .17  
        0       12.5        2.6       1.59       1.27        .93       .462  
        0       12.5        2.6       1.59       2.55        .93       .419  
        0       12.5        2.6       1.59       1.27        .93      3.198  
        0         13       3.86        1.6       1.48       1.69      3.426  
        0       12.5        2.6       1.59       2.55        .93      1.676  
        0      13.25       3.86        1.6       1.48       1.27       .066  
        0       12.5        2.6       1.59       1.09        .93       .186  
        0      12.75       3.86        1.6       1.48        .85       .721  
        0      12.13       3.36        1.6       1.66        .85       .369  
        0      12.75       3.86        1.6       1.48        .85       .211  
        0      12.25       2.73        1.4       1.24        .85        .42  
        0      12.75        2.6       1.59        .76        .93          1  
        0      13.25       2.08        1.5        .97       1.42       .792  
        0       13.9       3.04        1.5       2.03          1       .261  
        0      12.25        2.6       1.59        .69        .93       .745  
        0      12.75       2.08        1.5        .49        .95       .107  
        0       13.9       3.04        1.5       2.03          1       .884  
        0       12.6       3.36        1.6       1.66        .85       .598  
        0         14       2.45       1.64          1          1       .443  
        0       13.7       2.08        1.5        .97       2.38       .797  
        0       13.8       3.04        1.5       2.03          1       .241  
        0      13.75       1.04       1.45        .67          1      2.662  
        0      13.62        1.5       1.38       2.33        1.5      1.237  
        0         14        2.4       1.59        1.5          1       .322  
        0         13        2.4       1.59          2          1       .116  
        0      13.37        .35       2.04       1.67          1       .405  
        0       13.5        .35       2.04       1.67        1.5       .268  
        0         14        .35       2.04       1.67        1.5      3.534  
        1      11.77        1.9       1.88        .46       1.13       .435  
        1      11.76       1.75       1.74        .45       1.11       .314  
        1         14       1.66       1.74         .5        1.5       .441  
        1      12.84        .85       2.03          0        1.2        .36  
        1      13.75        -.9       1.45          1          1      -.056  
        1       12.5        .95       1.77        .67          1       .182  
        1       12.5       -.25       1.77          1          1       .253  
        1      13.75       1.04       1.45        .67          1       .707  
        1      13.75        .35       2.04       1.67          1       .122  
        1       14.5        2.1       1.77          0          1       .336  
        1         14        1.1       1.74          0        1.5        .09  
