   1.3508          1      1.708      1.475       .916  
    .9476          2      1.544      1.552       .478  
   1.2569          3      1.561      1.692      1.005  
    .9142          4      2.668      1.476       .646  
   1.1022          5      1.163      2.103       .382  
   1.1897          6      1.506      3.207      1.322  
   1.0689          7      2.934      1.204       .691  
    .9007          8      2.624      1.067       .525  
   1.2231          9      1.311      2.852       .496  
   1.2434         10      1.381      1.078       .521  
   1.1427         11      1.787      1.777       .681  
    .7998         12      1.067      1.736       .395  
    .8468         13      2.452      1.386       .897  
    .8938         14       2.81       2.56       .727  
    .9006         15      1.904       3.19        .63  
   1.0955         16      1.875      1.779       .991  
     .988         17      1.205      1.527      1.088  
    .9408         18      2.664      1.943        .32  
    .8939         19      2.195      1.594      1.004  
    .3629         20      1.175       .756       .121  
   1.7111         21      2.025       .901       .751  
   1.5152         22       .793      1.089      1.415  
   1.5135         23       .988      1.788        .38  
   1.8519         24      1.782        1.7      1.362  
   1.2963         25      1.944      1.996       .636  
   1.5072         26      1.114      2.076      1.074  
   1.5867         27      1.058      1.253        .78  
   1.3538         28       1.02      1.484        .76  
   1.6757         29      1.488       1.48       .628  
    1.475         30       1.37      1.172       .204  
   1.3289         31      1.192      1.294        .65  
     1.28         32      3.158      1.662       .499  
   1.5357         33      1.419      1.306       .606  
   1.2079         34      1.896       1.87       .826  
   1.6154         35      1.514       1.22       .652  
   1.6497         36       .742      1.558       .456  
   1.6914         37      1.836      1.676       .339  
   2.1408         38      1.464      1.668        .52  
   2.3132         39      1.522       1.11        .77  
   2.2897         40         .9      2.076       .804  
   2.0983         41      1.992      1.705        .76  
   1.9555         42       1.63       1.86       .906  
   1.8192         43      1.298      1.558        .89  
   2.3881         44      1.939      1.236       .476  
   2.2106         45      2.009      2.017        .87  
   2.4475         46      1.333      2.307      1.157  
   2.3959         47       .892      1.634        .79  
   2.9669         48      1.376      1.358       .656  
