% *WILLBY SECTION R     Kevin S. Wood 
42   42
% *UPPER SURFACE 
000.00000000 0.000000 
000.00050000 0.004240 
000.00100000 0.006030 
000.00160000 0.007650 
000.00241000 0.009430 
000.00350000 0.011420 
000.00500000 0.013710 
000.00650000 0.015670 
000.00800000 0.017430 
000.00961000 0.019140 
000.01500000 0.024070 
000.02153000 0.028770 
000.03000000 0.033410 
000.03806000 0.036890 
000.05904000 0.043250 
000.08427000 0.049040 
000.11349000 0.054270 
000.14645000 0.059000 
000.18280000 0.063090 
000.22221000 0.066470 
000.26430000 0.069180 
000.30866000 0.071140 
000.35486000 0.072310 
000.40245000 0.072610 
000.45099000 0.072070 
000.50000000 0.070510 
000.54901000 0.067910 
000.59755000 0.064240 
000.64514000 0.059480 
000.69134000 0.054020 
000.73570000 0.048150 
000.77779000 0.042020 
000.81720000 0.035790 
000.85355000 0.029760 
000.88651000 0.024030 
000.91573000 0.018630 
000.94096000 0.013360 
000.96194000 0.008610 
000.97847000 0.004650 
000.99039000 0.001970 
000.99759000 0.000470 
001.00000000 0.000000 
% *LOWER SURFACE 
000.000000 000.000000 
000.000500 -00.003470 
000.001000 -00.004820 
000.001600 -00.005990 
000.002410 -00.007230 
000.003500 -00.008550 
000.005000 -00.010010 
000.006500 -00.011210 
000.008000 -00.012240 
000.009610 -00.013220 
000.015000 -00.015860 
000.021530 -00.018310 
000.030000 -00.020900 
000.038060 -00.022950 
000.059040 -00.027230 
000.084270 -00.031320 
000.113490 -00.035090 
000.146450 -00.038400 
000.182800 -00.041410 
000.222210 -00.043850 
000.264300 -00.045800 
000.308660 -00.046960 
000.354860 -00.047150 
000.402450 -00.046190 
000.450990 -00.044010 
000.500000 -00.040510 
000.549010 -00.035390 
000.597550 -00.029540 
000.645140 -00.023240 
000.691340 -00.017360 
000.735700 -00.012450 
000.777790 -00.008440 
000.817200 -00.005370 
000.853550 -00.003100 
000.886510 -00.001530 
000.915730 -00.000550 
000.940960 -00.000060 
000.961940 000.000110 
000.978470 000.000090 
000.990390 000.000050 
000.997590 000.000010 
001.000000 000.000000 
  
