%MS(1)-0317 AIRFOIL, TROY MUTTER 230-33-0197 
  49.00000    49.00000 
%  UPPER SURFACE 
    .00000    .00099 
    .00200    .01248 
    .00500    .01950 
    .01250    .03099 
    .02500    .04322 
    .03750    .05210 
    .05000    .05893 
    .07500    .06840 
    .10000    .07511 
    .12500    .08033 
    .15000    .08454 
    .17500    .08805 
    .20000    .09096 
    .22500    .09339 
    .25000    .09536 
    .27500    .09694 
    .30000    .09815 
    .32500    .09901 
    .35000    .09952 
    .37500    .09972 
    .40000    .09956 
    .42500    .09909 
    .45000    .09826 
    .47500    .09700 
    .50000    .09535 
    .52500    .09323 
    .55000    .09073 
    .57500    .08777 
    .60000    .08448 
    .62500    .08079 
    .65000    .07672 
    .67500    .07232 
    .70000    .06763 
    .72500    .06269 
    .75000    .05755 
    .77500    .05225 
    .80000    .04687 
    .82500    .04132 
    .85000    .03576 
    .87500    .03013 
    .90000    .02444 
    .92500    .01873 
    .95000    .01302 
    .97500    .00720 
   1.00000    .00125 
   1.0036e+00   2.0152e-04
   1.0072e+00  -1.2107e-03
   1.0108e+00  -2.9867e-03
   1.0144e+00  -5.1265e-03
% LOWER SURFACE 
    .00000    .00099 
    .00200   -.00857 
    .00500   -.01366 
    .01250   -.02105 
    .02500   -.02866 
    .03750   -.03423 
    .05000   -.03865 
    .07500   -.04541 
    .10000   -.05058 
    .12500   -.05477 
    .15000   -.05817 
    .17500   -.06099 
    .20000   -.06330 
    .22500   -.06527 
    .25000   -.06685 
    .27500   -.06812 
    .30000   -.06909 
    .32500   -.06978 
    .35000   -.07021 
    .37500   -.07036 
    .40000   -.07019 
    .42500   -.06967 
    .45000   -.06880 
    .47500   -.06755 
    .50000   -.06591 
    .52500   -.06389 
    .55000   -.06138 
    .57500   -.05845 
    .60000   -.05501 
    .62500   -.05106 
    .65000   -.04674 
    .67500   -.04214 
    .70000   -.03735 
    .72500   -.03255 
    .75000   -.02780 
    .77500   -.02309 
    .80000   -.01857 
    .82500   -.01433 
    .85000   -.01049 
    .87500   -.00719 
    .90000   -.00460 
    .92500   -.00289 
    .95000   -.00232 
    .97500   -.00324 
   1.00000   -.00597 
   1.0036e+00  -6.3048e-03
   1.0072e+00  -6.2758e-03
   1.0108e+00  -5.8830e-03
   1.0144e+00  -5.1265e-03

