% GAW1 
   42.      42. 
%  X         Y    (UPPER SURFACE) 
 0.0       0.0 
 0.00200   0.01300 
 0.00500   0.02035 
 0.01250   0.03069 
 0.02500   0.04165 
 0.03750   0.04974 
 0.05000   0.05600 
 0.07500   0.06561 
 0.10000   0.07309 
 0.12500   0.07909 
 0.15000   0.08413 
 0.17500   0.08848 
 0.20000   0.09209 
 0.25000   0.09778 
 0.30000   0.10169 
 0.35000   0.10409 
 0.40000   0.10500 
 0.45000   0.10456 
 0.50000   0.10269 
 0.55000   0.09917 
 0.57500   0.09674 
 0.60000   0.09374 
 0.62500   0.09013 
 0.65000   0.08604 
 0.67500   0.08144 
 0.70000   0.07639 
 0.72500   0.07096 
 0.75000   0.06517 
 0.77500   0.05913 
 0.80000   0.05291 
 0.82500   0.04644 
 0.85000   0.03983 
 0.87500   0.03313 
 0.90000   0.02639 
 0.92500   0.01965 
 0.95000   0.01287 
 0.97500   0.00604 
 1.00000  -0.00074 
 1.0035   -1.8903e-03
 1.0071   -3.4334e-03
 1.0106   -5.3695e-03
 1.0142   -7.6985e-03
% LOWER SURFACE 
 0.0       0.0 
 0.00200  -0.00974 
 0.00500  -0.01444 
 0.01250  -0.02052 
 0.02500  -0.02691 
 0.03750  -0.03191 
 0.05000  -0.03569 
 0.07500  -0.04209 
 0.10000  -0.04700 
 0.12500  -0.05087 
 0.15000  -0.05426 
 0.17500  -0.05700 
 0.20000  -0.05926 
 0.25000  -0.06265 
 0.30000  -0.06448 
 0.35000  -0.06517 
 0.40000  -0.06483 
 0.45000  -0.06344 
 0.50000  -0.06091 
 0.55000  -0.05683 
 0.57500  -0.05396 
 0.60000  -0.05061 
 0.62500  -0.04678 
 0.65000  -0.04265 
 0.67500  -0.03830 
 0.70000  -0.03383 
 0.72500  -0.02930 
 0.75000  -0.02461 
 0.77500  -0.02030 
 0.80000  -0.01587 
 0.82500  -0.01191 
 0.85000  -0.00852 
 0.87500  -0.00565 
 0.90000  -0.00352 
 0.92500  -0.00248 
 0.95000  -0.00257 
 0.97500  -0.00396 
 1.00000  -0.00783
 1.0035e+00  -8.3865e-03
 1.0071e+00  -8.5500e-03
 1.0106e+00  -8.3207e-03
 1.0142e+00  -7.6985e-03

