       46.       46.

  0.000000  0.000000
  0.001218  0.006329
  0.004866  0.012580
  0.010926  0.018680
  0.019369  0.024553
  0.030154  0.030131
  0.043227  0.035349
  0.058526  0.040149
  0.075976  0.044479
  0.095491  0.048294
  0.116978  0.051558
  0.140330  0.054245
  0.165435  0.056337
  0.192169  0.057825
  0.220404  0.058709
  0.250000  0.059000
  0.280814  0.058717
  0.312697  0.057886
  0.345491  0.056543
  0.379039  0.054730
  0.413176  0.052495
  0.447736  0.049891
  0.482550  0.046975
  0.517450  0.043806
  0.552264  0.040448
  0.586824  0.036961
  0.620961  0.033408
  0.654508  0.029847
  0.687303  0.026336
  0.719185  0.022927
  0.750000  0.019667
  0.779596  0.016598
  0.807831  0.013755
  0.834565  0.011168
  0.859670  0.008855
  0.883022  0.006830
  0.904508  0.005099
  0.924024  0.003657
  0.941474  0.002496
  0.956773  0.001597
  0.969846  0.000937
  0.980631  0.000485
  0.989074  0.000206
  0.995134  0.000062
  0.998782  0.000008
  1.000000  0.000000

  0.000000  0.000000
  0.001218 -0.006329
  0.004866 -0.012580
  0.010926 -0.018680
  0.019369 -0.024553
  0.030154 -0.030131
  0.043227 -0.035349
  0.058526 -0.040149
  0.075976 -0.044479
  0.095492 -0.048294
  0.116978 -0.051558
  0.140330 -0.054245
  0.165435 -0.056337
  0.192169 -0.057825
  0.220404 -0.058709
  0.250000 -0.059000
  0.280814 -0.058717
  0.312697 -0.057886
  0.345491 -0.056543
  0.379039 -0.054730
  0.413176 -0.052495
  0.447736 -0.049891
  0.482550 -0.046975
  0.517450 -0.043806
  0.552264 -0.040448
  0.586824 -0.036961
  0.620961 -0.033408
  0.654509 -0.029847
  0.687303 -0.026336
  0.719185 -0.022927
  0.750000 -0.019667
  0.779596 -0.016598
  0.807831 -0.013755
  0.834565 -0.011168
  0.859670 -0.008855
  0.883022 -0.006830
  0.904509 -0.005099
  0.924024 -0.003657
  0.941474 -0.002496
  0.956773 -0.001597
  0.969846 -0.000937
  0.980631 -0.000485
  0.989074 -0.000206
  0.995134 -0.000062
  0.998782 -0.000008
  1.000000  0.000000
