     0.097911    0.367270    0.500363    0.425597
     0.058794   -0.383898   -0.811678   -0.852240
    -0.540416    0.077375    0.609527    0.949625
     0.934536    0.547584    0.065175   -0.343537
    -0.364521   -0.234990   -0.060539    0.070118
    -0.053797   -0.195746   -0.378981   -0.302282
     0.078039    0.496074    0.873213    0.920654
     0.639311    0.016809   -0.545344   -0.847283
    -0.757841   -0.419941    0.050494    0.412930
     0.443676    0.355997    0.190416    0.004934
     0.098812    0.334695    0.487672    0.390609
     0.091482   -0.471872   -0.822832   -0.862922
    -0.541732    0.037119    0.632220    0.969027
     0.938331    0.524281    0.054555   -0.316386
    -0.417168   -0.258567   -0.002089    0.081358
    -0.010683   -0.250513   -0.395420   -0.292397
     0.037531    0.541725    0.858324    0.979284
     0.632282    0.052913   -0.513068   -0.861395
    -0.844621   -0.381213    0.032628    0.441947
     0.494978    0.353964    0.103450    0.050774
     0.186340    0.348806    0.477618    0.439581
     0.030414   -0.376526   -0.748378   -0.839505
    -0.572722    0.070455    0.592158    0.997204
     0.871991    0.573119    0.016951   -0.299401
    -0.380699   -0.213378   -0.045667    0.014124
    -0.083163   -0.211765   -0.394188   -0.329720
     0.056738    0.487655    0.899056    0.923687
     0.679856    0.053336   -0.580099   -0.898054
    -0.777465   -0.449933    0.008536    0.397103
     0.442733    0.382489    0.126694    0.008359
     0.174158    0.298124    0.492837    0.387331
     0.092230   -0.421991   -0.760395   -0.836616
    -0.490595    0.002870    0.662405    0.970864
     0.870277    0.485316    0.037991   -0.338729
    -0.430330   -0.232343   -0.048044    0.032509
    -0.019183   -0.230955   -0.379461   -0.286177
     0.009042    0.568075    0.874133    0.912020
     0.610105    0.098793   -0.487907   -0.815460
    -0.839317   -0.455718    0.033628    0.359049
     0.489247    0.299280    0.142992    0.076076
     0.164557    0.331189    0.435143    0.371382
     0.028573   -0.429901   -0.789573   -0.827289
    -0.516383    0.019417    0.660162    0.998339
     0.943339    0.553927    0.064096   -0.268127
    -0.343639   -0.208262   -0.080817    0.014051
    -0.091364   -0.251841   -0.332385   -0.253401
     0.004142    0.562365    0.857352    0.980905
     0.640451    0.070460   -0.560346   -0.860592
    -0.800160   -0.411101    0.035681    0.419918
     0.456588    0.380944    0.103726    0.061474
     0.146002    0.335740    0.530424    0.424361
     0.001236   -0.376993   -0.768314   -0.816661
    -0.574880    0.001497    0.631647    0.908096
     0.882109    0.558594    0.042774   -0.296324
    -0.405426   -0.211205   -0.029234    0.085678
    -0.036877   -0.276193   -0.370418   -0.333459
     0.030051    0.509729    0.935126    0.962784
     0.662392    0.072465   -0.579946   -0.894496
    -0.846667   -0.445903    0.094651    0.436459
     0.451768    0.372502    0.171457    0.074792
     0.140627    0.311938    0.514634    0.414529
     0.037810   -0.377700   -0.813998   -0.880491
    -0.504330    0.016679    0.596882    0.918905
     0.889236    0.478435    0.036437   -0.323710
    -0.398283   -0.293001   -0.081568    0.036554
    -0.019824   -0.221855   -0.387019   -0.334675
     0.080294    0.491516    0.922518    0.963173
     0.661262    0.013510   -0.562322   -0.893592
    -0.764120   -0.466779    0.016865    0.438673
     0.475335    0.347867    0.122441    0.095509
     0.122242    0.374897    0.432223    0.394942
     0.089702   -0.404219   -0.756637   -0.845088
    -0.516642    0.039524    0.654199    0.984378
     0.896149    0.525603    0.033058   -0.247243
    -0.355035   -0.228370    0.007792    0.008678
    -0.064855   -0.231288   -0.374441   -0.332992
     0.005931    0.508226    0.942214    1.002574
     0.586029    0.075539   -0.508032   -0.893993
    -0.798908   -0.387166    0.083562    0.384966
     0.487865    0.332096    0.181928    0.008358
     0.135767    0.352306    0.478585    0.401968
     0.054226   -0.399437   -0.819389   -0.826667
    -0.533762    0.002544    0.677559    0.921943
     0.884705    0.488659    0.032441   -0.260313
    -0.387379   -0.218315   -0.088176    0.045573
    -0.084575   -0.283227   -0.431495   -0.305018
     0.020692    0.495659    0.903865    0.979479
     0.641578    0.096499   -0.532013   -0.818501
    -0.801651   -0.458958    0.051335    0.414244
     0.489763    0.336589    0.117080    0.084142
     0.125365    0.301872    0.512340    0.445291
     0.073475   -0.448532   -0.801094   -0.842954
    -0.528140    0.025966    0.603184    0.946022
     0.882719    0.539963    0.098792   -0.289700
    -0.387006   -0.195881   -0.081170    0.023650
    -0.026617   -0.253341   -0.408916   -0.343958
     0.066436    0.554518    0.915065    0.979764
     0.615021    0.095966   -0.535727   -0.900540
    -0.747872   -0.456808    0.018016    0.432158
     0.453624    0.354854    0.139914    0.073312
     0.107453    0.362039    0.483963    0.428043
     0.095897   -0.416062   -0.752085   -0.881777
    -0.506618    0.019157    0.634220    0.906013
     0.942182    0.536385    0.055480   -0.316476
    -0.351742   -0.213961   -0.053189    0.060703
     0.001519   -0.246973   -0.384560   -0.331215
     0.009580    0.493835    0.911937    0.951883
     0.603137    0.054710   -0.524431   -0.897798
    -0.780356   -0.408528    0.033938    0.424251
     0.528502    0.376326    0.176091    0.045445
     0.164536    0.375618    0.525160    0.426136
     0.008985   -0.447627   -0.807413   -0.859091
    -0.559236    0.011335    0.590186    0.936487
     0.856904    0.530043    0.012522   -0.335937
    -0.412646   -0.209519   -0.053693    0.051147
    -0.053526   -0.222614   -0.410404   -0.279051
     0.019434    0.520151    0.924055    0.905338
     0.599860    0.072868   -0.495636   -0.852138
    -0.842475   -0.410295    0.045931    0.374146
     0.507044    0.304955    0.110229    0.014329
     0.099445    0.313920    0.442175    0.440693
     0.057408   -0.424944   -0.804769   -0.813377
    -0.567945    0.061968    0.598933    0.986802
     0.848188    0.515720    0.047513   -0.329140
    -0.349152   -0.242236   -0.078811    0.079854
    -0.024022   -0.265492   -0.355148   -0.309431
     0.096588    0.575235    0.849259    0.941124
     0.595528    0.055573   -0.503313   -0.883673
    -0.816723   -0.439862    0.048003    0.440092
     0.494922    0.379278    0.180705    0.057666
