   115.22       3.69  
   135.98       4.39  
   119.34       4.75  
   114.96       6.03  
   187.05      12.47  
   243.92      12.98  
   267.43       14.2  
   238.71      14.76  
   295.94      15.32  
   317.78      16.39  
      216      17.35  
   240.35      17.77  
   386.57      17.93  
   261.53      18.43  
   249.34      18.55  
   309.87       18.8  
   345.89      18.81  
   165.54      19.04  
   196.98      19.22  
   395.26      19.93  
   406.34      20.13  
   171.92      20.33  
   303.23      20.37  
   377.04      20.43  
   194.35      21.45  
   213.48      22.52  
   293.87      22.55  
   259.61      22.86  
   323.71       24.2  
   275.02      24.39  
   109.71      24.42  
   359.19       25.2  
   201.51       25.5  
   460.36      26.61  
   447.76       26.7  
   482.55      27.14  
   438.29      27.16  
   587.66      28.62  
   257.95       29.4  
   375.73       33.4  
