1.4 1.4
1.04 1.58
1.45 1.36
0.84 1.82
0.92 1.6
0.99 1.58
0.74 1.28
0.81 3.24
0.65 1.31
0.8 1.29
1.03 1.7
1.57 1.42
2.09 1.4
1.97 1.63
2.53 1.52
2.98 1.34
2.68 2.33
2.81 2.36
3.07 2
2.14 1.16
1.2 1.15
2.01 1.64
1.84 1.68
1.15 1.86
0.89 1.62
1.6 1.99
1.45 1.76
1.83 1.79
1.75 1.95
1.38 1.54
1.47 1.88
1.72 1.91
2.27 2.34
2.33 1.83
2.32 2.19
2.52 1.92
3.18 1.51
3.22 2.07
3.17 1.77
3.95 1.79
3.37 2.01
1.88 2.07
2.8 2.51
2.77 2.21
2.08 1.89
2.78 1.99
1.63 1.37
0.89 1.49
1.44 1.03
1.74 1.36
0.31 0.8
0.07 1.25
1.16 0.95
0.98 0.82
1 1.09
1.42 0.8
0.94 0.83
0.87 0.91
0.86 0.51
0.92 0.74
0.91 0.81
0.62 0.69
1.02 0.65
0.52 0.53
-0.49 0.3
0.61 0.37
0.7 0.63
1.21 0.63
1.13 0.59
1.06 0.7
0.93 1.02
0.78 0.43
1.15 1.08
1.22 0.82
1.09 1.13
1.14 1.01
1.62 0.76
0.78 0.92
1.02 1.08
1.72 1.21
0.99 0.96
1.73 0.82
1.7 0.75
0.75 0.65
0.59 0.93
0.76 0.73
0.83 0.47
0.68 0.57
0.77 0.66
0.76 0.62
0.88 0.62
0.73 0.74
0.72 0.52
0.46 0.58
0.83 0.69
0.5 0.75
0.57 0.5
0.93 0.62
0.58 0.79
0.73 0.61
0.82 0.64
0.5 0.86
0.55 0.74
0.89 0.76
0.86 0.98
0.58 0.89
0.87 0.91
0.61 0.98
0.23 0.81
0.5 1.02
0.54 1.27
0.21 0.97
0.33 0.93
0.51 0.87
0.47 0.82
0.37 0.96
0.75 0.93
0.74 0.99
0.74 0.79
0.99 0.98
0.78 1.04
0.91 0.93
0.71 1.11
0.96 0.94
0.7 0.95
0.28 0.69
-0.08 0.75
0.32 0.54
0.79 0.65
0.54 0.92
0.59 0.91
1.03 0.7
-0.16 0.39
0.75 0.57
0.38 0.3
0.85 0.5
0.79 0.64
0.64 0.72
1.07 0.61
0.51 0.61
0.68 0.67
1.51 0.83
0.93 0.91
0.5 1
0.94 1.13
0.93 0.92
-0.43 0.99
1 1
1.15 1.05
0.62 1.02
1.19 0.7
1.14 0.98
1.28 0.97
1.55 1
-2.38 0.84
-0.56 0.78
0.46 0.42
0.91 0.66
0.65 0.73
0.38 0.51
