1 0
26 0
  4.0000         0
    3.9781    0.2079
    3.9135    0.4067
    3.8090    0.5878
    3.6691    0.7431
    3.5000    0.8660
    3.3090    0.9511
    3.1045    0.9945
    2.8955    0.9945
    2.6910    0.9511
    2.5000    0.8660
    2.3309    0.7431
    2.1910    0.5878
    2.0865    0.4067
    2.0219    0.2079
    2.0000    0.0000
    2.8000    0.0000
    2.8121    0.0684
    2.8468    0.1286
    2.9000    0.1732
    2.9653    0.1970
    3.0347    0.1970
    3.1000    0.1732
    3.1532    0.1286
    3.1879    0.0684
    3.2000         0
